zip,count,rate_10k,date
97488,-1,-1,2020-11-18
97495,-1,-1,2020-11-18
97496,28,366.8,2020-11-18
97497,-1,-1,2020-11-18
97498,-1,-1,2020-11-18
97499,-1,-1,2020-11-18
97501,958,2274.6,2020-11-18
97502,371,1339.6,2020-11-18
97503,305,2897,2020-11-18
97504,628,1413,2020-11-18
97520,160,653.9,2020-11-18
97523,18,287.4,2020-11-18
97524,160,1106.6,2020-11-18
97525,37,804.2,2020-11-18
97526,138,403.4,2020-11-18
97527,136,403.4,2020-11-18
97530,60,867.6,2020-11-18
97532,11,462.6,2020-11-18
97535,55,1089.8,2020-11-18
97537,34,491.5,2020-11-18
97538,-1,-1,2020-11-18
97539,16,480.6,2020-11-18
97540,77,971,2020-11-18
97541,-1,-1,2020-11-18
97544,-1,-1,2020-11-18
97601,180,801.5,2020-11-18
97603,243,823,2020-11-18
97623,11,476.2,2020-11-18
97624,37,1057.1,2020-11-18
97630,43,843.8,2020-11-18
97632,11,750.3,2020-11-18
97633,18,1322.6,2020-11-18
97641,15,1142.4,2020-11-18
97701,431,730.6,2020-11-18
97702,490,1207.4,2020-11-18
97703,263,792.5,2020-11-18
97707,25,430,2020-11-18
97708,-1,-1,2020-11-18
97720,35,772.6,2020-11-18
97734,36,1292.2,2020-11-18
97738,26,1339.5,2020-11-18
97739,35,317.7,2020-11-18
97741,246,2065.1,2020-11-18
97753,12,595.2,2020-11-18
97754,154,829.1,2020-11-18
97756,323,962.6,2020-11-18
97759,61,969.2,2020-11-18
97760,47,695.6,2020-11-18
97761,380,9531,2020-11-18
97801,913,4242.4,2020-11-18
97813,17,1305.7,2020-11-18
97814,170,1373,2020-11-18
97818,402,9665.8,2020-11-18
97820,-1,-1,2020-11-18
