date,cases_0_to_9,cases_10_to_19,cases_0_to_19,cases_20_to_29,cases_30_to_39,cases_40_to_49,cases_50_to_59,cases_60_to_69,cases_70_to_79,cases_80_and_over,cases_Not_available,cases_Total,new_cases_0_to_9,new_cases_10_to_19,new_cases_0_to_19,new_cases_20_to_29,new_cases_30_to_39,new_cases_40_to_49,new_cases_50_to_59,new_cases_60_to_69,new_cases_70_to_79,new_cases_80_and_over,new_cases_Not_available,new_cases_Total,new_cases_0_to_29,new_case_prcnt_0_to_29,new_cases_30_to_59,new_case_prcnt_30_to_59,new_cases_60_and_over,new_case_prcnt_60_and_over,hosp_0_to_9,hosp_10_to_19,hosp_0_to_19,hosp_20_to_29,hosp_30_to_39,hosp_40_to_49,hosp_50_to_59,hosp_60_to_69,hosp_70_to_79,hosp_80_and_over,hosp_Not_available,hosp_Total,death_0_to_9,death_10_to_19,death_0_to_19,death_20_to_29,death_30_to_39,death_40_to_49,death_50_to_59,death_60_to_69,death_70_to_79,death_80_and_over,death_Not_available,death_Total,p_hosp_0_to_9,p_hosp_10_to_19,p_hosp_0_to_19,p_hosp_20_to_29,p_hosp_30_to_39,p_hosp_40_to_49,p_hosp_50_to_59,p_hosp_60_to_69,p_hosp_70_to_79,p_hosp_80_and_over,p_hosp_Not_available,p_hosp_Total,p_death_0_to_9,p_death_10_to_19,p_death_0_to_19,p_death_20_to_29,p_death_30_to_39,p_death_40_to_49,p_death_50_to_59,p_death_60_to_69,p_death_70_to_79,p_death_80_and_over,p_death_Not_available,p_death_Total,cases_overall_prcnt_0_to_9,cases_overall_prcnt_10_to_19,cases_overall_prcnt_0_to_19,cases_overall_prcnt_20_to_29,cases_overall_prcnt_30_to_39,cases_overall_prcnt_40_to_49,cases_overall_prcnt_50_to_59,cases_overall_prcnt_60_to_69,cases_overall_prcnt_70_to_79,cases_overall_prcnt_80_and_over,cases_overall_prcnt_Not_available,cases_overall_prcnt_Total,hosp_overall_prcnt_0_to_9,hosp_overall_prcnt_10_to_19,hosp_overall_prcnt_0_to_19,hosp_overall_prcnt_20_to_29,hosp_overall_prcnt_30_to_39,hosp_overall_prcnt_40_to_49,hosp_overall_prcnt_50_to_59,hosp_overall_prcnt_60_to_69,hosp_overall_prcnt_70_to_79,hosp_overall_prcnt_80_and_over,hosp_overall_prcnt_Not_available,hosp_overall_prcnt_Total,death_overall_prcnt_0_to_9,death_overall_prcnt_10_to_19,death_overall_prcnt_0_to_19,death_overall_prcnt_20_to_29,death_overall_prcnt_30_to_39,death_overall_prcnt_40_to_49,death_overall_prcnt_50_to_59,death_overall_prcnt_60_to_69,death_overall_prcnt_70_to_79,death_overall_prcnt_80_and_over,death_overall_prcnt_Not_available,death_overall_prcnt_Total
2020_06_09,96,228,324,866,863,855,815,600,384,275,6,4988,6,6,12,12,13,6,9,5,6,3,0,66,24,36.36363636363637,28,42.42424242424242,14,21.21212121212121,7,4,11,41,63,102,148,185,174,126,1,851,0,0,0,0,1,3,8,35,48,74,0,169,7.291666666666667,1.7543859649122806,3.3950617283950617,4.734411085450346,7.300115874855156,11.929824561403509,18.15950920245399,30.833333333333336,45.3125,45.81818181818182,16.666666666666664,17.06094627105052,0.0,0.0,0.0,0.0,0.11587485515643105,0.3508771929824561,0.98159509202454,5.833333333333333,12.5,26.90909090909091,0.0,3.3881315156375305,1.9246190858059342,4.570970328789094,6.495589414595028,17.361668003207697,17.30152365677626,17.141138732959103,16.339214113873297,12.028869286287089,7.698476343223737,5.513231756214916,0.12028869286287089,100.0,0.8225616921269095,0.4700352526439483,1.2925969447708578,4.81786133960047,7.403055229142185,11.98589894242068,17.391304347826086,21.73913043478261,20.446533490011753,14.80611045828437,0.11750881316098707,100.0,0.0,0.0,0.0,0.0,0.591715976331361,1.7751479289940828,4.733727810650888,20.71005917159763,28.402366863905325,43.78698224852071,0.0,100.0
2020_06_10,100,237,337,883,875,869,824,604,387,276,5,5060,4,9,13,17,12,14,9,4,3,1,-1,72,30,41.666666666666664,35,48.611111111111114,8,11.11111111111111,7,4,11,41,65,102,150,187,175,126,0,857,0,0,0,0,1,3,8,35,48,74,0,169,7.000000000000001,1.6877637130801686,3.2640949554896146,4.64326160815402,7.428571428571429,11.737629459148447,18.203883495145632,30.960264900662253,45.21963824289406,45.65217391304348,0.0,16.936758893280633,0.0,0.0,0.0,0.0,0.1142857142857143,0.34522439585730724,0.9708737864077669,5.7947019867549665,12.4031007751938,26.811594202898554,0.0,3.339920948616601,1.976284584980237,4.683794466403162,6.660079051383399,17.450592885375492,17.292490118577074,17.17391304347826,16.284584980237153,11.936758893280633,7.648221343873518,5.454545454545454,0.09881422924901186,100.0,0.8168028004667445,0.46674445740956827,1.2835472578763127,4.784130688448075,7.584597432905484,11.90198366394399,17.50291715285881,21.820303383897315,20.42007001166861,14.7024504084014,0.0,100.0,0.0,0.0,0.0,0.0,0.591715976331361,1.7751479289940828,4.733727810650888,20.71005917159763,28.402366863905325,43.78698224852071,0.0,100.0
2020_06_11,103,249,352,921,915,904,855,618,390,278,4,5237,3,12,15,38,40,35,31,14,3,2,-1,177,53,29.943502824858758,106,59.887005649717516,19,10.734463276836157,7,4,11,42,65,104,153,188,175,126,0,864,0,0,0,0,1,3,8,36,48,75,0,171,6.796116504854369,1.6064257028112447,3.125,4.5602605863192185,7.103825136612022,11.504424778761061,17.894736842105264,30.42071197411003,44.871794871794876,45.32374100719424,0.0,16.49799503532557,0.0,0.0,0.0,0.0,0.1092896174863388,0.33185840707964603,0.9356725146198831,5.825242718446602,12.307692307692308,26.978417266187048,0.0,3.265228184074852,1.9667748711094137,4.754630513652855,6.721405384762268,17.586404430017186,17.471835020049646,17.261791101775827,16.32614092037426,11.800649226656482,7.4470116478900135,5.308382661829292,0.07637960664502577,100.0,0.8101851851851852,0.46296296296296297,1.2731481481481481,4.861111111111111,7.523148148148148,12.037037037037036,17.708333333333332,21.75925925925926,20.25462962962963,14.583333333333334,0.0,100.0,0.0,0.0,0.0,0.0,0.5847953216374269,1.7543859649122806,4.678362573099415,21.05263157894737,28.07017543859649,43.85964912280702,0.0,100.0
2020_06_12,114,262,376,954,935,920,877,627,401,282,5,5377,11,13,24,33,20,16,22,9,11,4,1,140,57,40.714285714285715,58,41.42857142857143,24,17.142857142857142,7,4,11,43,67,106,156,189,177,126,0,875,0,0,0,0,1,3,8,37,48,76,0,173,6.140350877192982,1.5267175572519083,2.925531914893617,4.5073375262054505,7.165775401069519,11.521739130434783,17.787913340935006,30.14354066985646,44.13965087281795,44.680851063829785,0.0,16.273014692207553,0.0,0.0,0.0,0.0,0.10695187165775401,0.32608695652173914,0.9122006841505131,5.901116427432217,11.970074812967582,26.95035460992908,0.0,3.2174074762878933,2.1201413427561837,4.8726055421238605,6.992746884880044,17.742235447275434,17.388878556816067,17.10991259066394,16.31021015436117,11.66077738515901,7.457690161800261,5.244560163660034,0.09298865538404315,100.0,0.8,0.45714285714285713,1.2571428571428571,4.914285714285715,7.6571428571428575,12.114285714285714,17.82857142857143,21.6,20.228571428571428,14.4,0.0,100.0,0.0,0.0,0.0,0.0,0.5780346820809249,1.7341040462427746,4.624277456647399,21.387283236994218,27.745664739884393,43.93063583815029,0.0,100.0
2020_06_15,143,324,467,1052,1022,979,924,660,415,292,9,5820,29,62,91,98,87,59,47,33,14,10,4,443,189,42.66365688487585,193,43.566591422121896,57,12.866817155756207,7,4,11,43,70,108,160,196,178,132,1,899,0,0,0,0,1,3,8,38,51,79,0,180,4.895104895104895,1.2345679012345678,2.355460385438972,4.08745247148289,6.8493150684931505,11.031664964249234,17.316017316017316,29.6969696969697,42.89156626506024,45.20547945205479,11.11111111111111,15.446735395189004,0.0,0.0,0.0,0.0,0.09784735812133072,0.30643513789581206,0.8658008658008658,5.757575757575758,12.289156626506024,27.054794520547947,0.0,3.0927835051546393,2.457044673539519,5.56701030927835,8.02405498281787,18.075601374570446,17.560137457044675,16.8213058419244,15.876288659793815,11.34020618556701,7.130584192439863,5.017182130584192,0.15463917525773196,100.0,0.778642936596218,0.44493882091212456,1.2235817575083425,4.783092324805339,7.786429365962181,12.013348164627363,17.797552836484982,21.802002224694103,19.799777530589544,14.682981090100112,0.11123470522803114,100.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.6666666666666667,4.444444444444445,21.11111111111111,28.333333333333332,43.888888888888886,0.0,100.0
2020_06_16,172,369,541,1110,1075,1011,954,677,423,297,10,6098,29,45,74,58,53,32,30,17,8,5,1,278,132,47.48201438848921,115,41.36690647482014,30,10.79136690647482,7,4,11,42,72,109,163,199,180,134,2,912,0,0,0,0,1,3,8,38,51,81,0,182,4.069767441860465,1.084010840108401,2.033271719038817,3.783783783783784,6.6976744186046515,10.781404549950544,17.08595387840671,29.394387001477106,42.5531914893617,45.11784511784512,20.0,14.95572318793047,0.0,0.0,0.0,0.0,0.09302325581395349,0.2967359050445104,0.8385744234800839,5.612998522895126,12.056737588652481,27.27272727272727,0.0,2.9845851098720892,2.8205969170219745,6.051164316169236,8.87176123319121,18.20268940636274,17.62873073138734,16.579206297146605,15.644473597900951,11.102000655952772,6.936700557559855,4.8704493276484095,0.1639881928501148,100.0,0.7675438596491229,0.43859649122807015,1.206140350877193,4.605263157894737,7.894736842105263,11.951754385964913,17.87280701754386,21.82017543859649,19.736842105263158,14.692982456140351,0.21929824561403508,100.0,0.0,0.0,0.0,0.0,0.5494505494505495,1.6483516483516483,4.395604395604396,20.87912087912088,28.021978021978022,44.505494505494504,0.0,100.0
2020_06_17,183,392,575,1129,1095,1028,966,689,423,303,10,6218,11,23,34,19,20,17,12,12,0,6,0,120,53,44.166666666666664,49,40.833333333333336,18,15.0,7,4,11,45,72,109,168,203,183,135,3,929,0,0,0,0,1,3,8,38,51,82,0,183,3.825136612021858,1.0204081632653061,1.9130434782608694,3.985828166519043,6.575342465753424,10.603112840466926,17.391304347826086,29.46298984034833,43.262411347517734,44.554455445544555,30.0,14.94049533612094,0.0,0.0,0.0,0.0,0.091324200913242,0.2918287937743191,0.8281573498964804,5.515239477503629,12.056737588652481,27.062706270627064,0.0,2.9430685107751686,2.943068510775169,6.3042779028626565,9.247346413637827,18.156963653908008,17.610164039884207,16.53264715342554,15.535541974911547,11.080733354776456,6.802830492119653,4.872949501447411,0.16082341588935348,100.0,0.7534983853606028,0.43057050592034446,1.1840688912809472,4.843918191603875,7.750269106566201,11.733046286329387,18.083961248654468,21.851453175457483,19.69860064585576,14.531754574811625,0.32292787944025836,100.0,0.0,0.0,0.0,0.0,0.546448087431694,1.639344262295082,4.371584699453552,20.76502732240437,27.868852459016395,44.80874316939891,0.0,100.0
2020_06_18,194,407,601,1171,1113,1060,983,696,428,307,7,6366,11,15,26,42,18,32,17,7,5,4,-3,148,68,45.945945945945944,67,45.270270270270274,16,10.81081081081081,7,4,11,45,72,112,169,204,183,136,1,933,0,0,0,0,1,3,8,38,52,85,0,187,3.608247422680412,0.9828009828009828,1.8302828618968388,3.8428693424423574,6.46900269541779,10.566037735849058,17.19226856561546,29.310344827586203,42.757009345794394,44.299674267100976,14.285714285714285,14.6559849198869,0.0,0.0,0.0,0.0,0.08984725965858043,0.2830188679245283,0.8138351983723295,5.459770114942529,12.149532710280374,27.68729641693811,0.0,2.9374803644360665,3.047439522463085,6.393339616713792,9.440779139176877,18.39459629280553,17.483506126295946,16.65095821551995,15.441407477222747,10.933081998114986,6.723217090794847,4.822494502042098,0.10995915802701854,100.0,0.7502679528403001,0.4287245444801715,1.1789924973204715,4.823151125401929,7.717041800643087,12.004287245444802,18.113612004287244,21.864951768488744,19.614147909967844,14.57663451232583,0.10718113612004287,100.0,0.0,0.0,0.0,0.0,0.5347593582887701,1.6042780748663101,4.278074866310161,20.32085561497326,27.807486631016044,45.45454545454545,0.0,100.0
2020_06_19,208,426,634,1205,1158,1093,1007,714,441,311,9,6572,14,19,33,34,45,33,24,18,13,4,2,206,67,32.52427184466019,102,49.51456310679612,35,16.990291262135923,7,4,11,46,72,115,172,205,184,139,2,946,0,0,0,0,1,3,8,38,52,86,0,188,3.3653846153846154,0.9389671361502347,1.7350157728706623,3.8174273858921164,6.217616580310881,10.521500457456542,17.08043694141013,28.711484593837532,41.723356009070294,44.69453376205787,22.22222222222222,14.39440048691418,0.0,0.0,0.0,0.0,0.08635578583765112,0.2744739249771272,0.7944389275074478,5.322128851540616,11.791383219954648,27.652733118971064,0.0,2.8606208155812536,3.1649421789409615,6.482045039561777,9.646987218502739,18.335362142422397,17.620206938527083,16.631162507608035,15.32258064516129,10.86427267194157,6.7102860620815585,4.732197200243457,0.13694461351186854,100.0,0.7399577167019028,0.42283298097251587,1.1627906976744187,4.862579281183932,7.6109936575052854,12.156448202959831,18.181818181818183,21.67019027484144,19.45031712473573,14.693446088794927,0.21141649048625794,100.0,0.0,0.0,0.0,0.0,0.5319148936170213,1.5957446808510638,4.25531914893617,20.21276595744681,27.659574468085108,45.744680851063826,0.0,100.0
2020_06_22,234,469,703,1334,1260,1169,1063,742,466,336,10,7083,26,43,69,129,102,76,56,28,25,25,1,511,198,38.74755381604697,234,45.79256360078278,78,15.264187866927593,7,4,11,51,75,118,172,209,186,145,2,969,0,0,0,0,1,3,9,39,52,88,0,192,2.9914529914529915,0.8528784648187633,1.5647226173541962,3.823088455772114,5.952380952380952,10.094097519247219,16.180620884289745,28.167115902964962,39.91416309012876,43.154761904761905,20.0,13.680643795002117,0.0,0.0,0.0,0.0,0.07936507936507936,0.2566295979469632,0.8466603951081844,5.256064690026954,11.158798283261802,26.190476190476193,0.0,2.7107157983905124,3.3036848792884372,6.621488070026825,9.925172949315263,18.83382747423408,17.78907242693774,16.504306084992233,15.007765071297472,10.475787095863335,6.579133135676973,4.743752647183397,0.14118311449950585,100.0,0.7223942208462333,0.41279669762641896,1.1351909184726523,5.2631578947368425,7.739938080495356,12.177502579979361,17.750257997936018,21.568627450980394,19.195046439628484,14.963880288957688,0.20639834881320948,100.0,0.0,0.0,0.0,0.0,0.5208333333333334,1.5625,4.6875,20.3125,27.083333333333332,45.833333333333336,0.0,100.0
2020_06_23,247,494,741,1380,1282,1205,1076,756,473,345,16,7274,13,25,38,46,22,36,13,14,7,9,6,191,84,43.97905759162304,71,37.17277486910995,30,15.706806282722512,7,4,11,51,77,119,173,211,193,146,2,983,0,0,0,0,1,3,9,39,52,88,0,192,2.834008097165992,0.8097165991902834,1.484480431848853,3.6956521739130435,6.006240249609984,9.87551867219917,16.07806691449814,27.91005291005291,40.803382663847785,42.31884057971014,12.5,13.51388507011273,0.0,0.0,0.0,0.0,0.078003120124805,0.24896265560165973,0.8364312267657992,5.158730158730158,10.993657505285412,25.507246376811594,0.0,2.6395380808358535,3.3956557602419575,6.791311520483915,10.186967280725874,18.971679956007698,17.624415727247733,16.565850976079187,14.792411328017597,10.393181193291174,6.502612042892494,4.7429199890019245,0.21996150673632114,100.0,0.7121057985757884,0.4069175991861648,1.1190233977619533,5.188199389623601,7.8331637843336726,12.105798575788404,17.599186164801626,21.46490335707019,19.63377416073245,14.852492370295016,0.2034587995930824,100.0,0.0,0.0,0.0,0.0,0.5208333333333334,1.5625,4.6875,20.3125,27.083333333333332,45.833333333333336,0.0,100.0
2020_06_24,256,503,759,1418,1312,1248,1098,769,480,347,13,7444,9,9,18,38,30,43,22,13,7,2,-3,170,56,32.94117647058823,95,55.88235294117647,22,12.941176470588236,7,5,12,52,79,122,176,219,195,149,2,1006,0,0,0,0,1,3,9,40,53,89,0,195,2.734375,0.9940357852882704,1.5810276679841897,3.6671368124118473,6.021341463414634,9.775641025641026,16.029143897996356,28.47854356306892,40.625,42.93948126801153,15.384615384615385,13.514239656098873,0.0,0.0,0.0,0.0,0.07621951219512195,0.2403846153846154,0.819672131147541,5.201560468140442,11.041666666666666,25.64841498559078,0.0,2.6195593766792045,3.4390112842557765,6.757119828049436,10.196131112305212,19.04889844169801,17.624932831810856,16.76518001074691,14.750134336378292,10.330467490596453,6.448146157979581,4.661472326706072,0.17463729177861365,100.0,0.6958250497017893,0.4970178926441352,1.1928429423459244,5.168986083499006,7.852882703777336,12.127236580516898,17.495029821073558,21.769383697813122,19.383697813121273,14.81113320079523,0.1988071570576541,100.0,0.0,0.0,0.0,0.0,0.5128205128205128,1.5384615384615385,4.615384615384615,20.512820512820515,27.17948717948718,45.64102564102564,0.0,100.0
2020_06_25,269,520,789,1445,1335,1262,1116,778,485,349,9,7568,13,17,30,27,23,14,18,9,5,2,-4,124,57,45.96774193548387,55,44.354838709677416,16,12.903225806451612,7,5,12,54,79,121,181,220,197,148,0,1012,0,0,0,0,1,3,9,40,53,91,0,197,2.6022304832713754,0.9615384615384616,1.520912547528517,3.7370242214532867,5.917602996254682,9.58795562599049,16.218637992831543,28.277634961439592,40.618556701030926,42.40687679083094,0.0,13.372093023255813,0.0,0.0,0.0,0.0,0.0749063670411985,0.2377179080824089,0.8064516129032258,5.141388174807198,10.927835051546392,26.07449856733524,0.0,2.6030655391120505,3.5544397463002113,6.871035940803383,10.425475687103594,19.09355179704017,17.640063424947147,16.675475687103596,14.746300211416491,10.280126849894291,6.408562367864693,4.611522198731501,0.11892177589852009,100.0,0.691699604743083,0.49407114624505927,1.1857707509881423,5.335968379446641,7.8063241106719365,11.956521739130435,17.885375494071145,21.73913043478261,19.466403162055336,14.624505928853756,0.0,100.0,0.0,0.0,0.0,0.0,0.5076142131979695,1.5228426395939085,4.568527918781726,20.304568527918782,26.903553299492387,46.192893401015226,0.0,100.0
2020_06_26,286,553,839,1499,1378,1296,1148,794,499,354,11,7818,17,33,50,54,43,34,32,16,14,5,2,250,104,41.6,109,43.6,35,14.0,6,5,11,57,81,123,181,222,197,150,0,1022,0,0,0,0,1,3,9,40,55,94,0,202,2.097902097902098,0.9041591320072333,1.3110846245530394,3.802535023348899,5.878084179970973,9.49074074074074,15.766550522648085,27.95969773299748,39.478957915831664,42.3728813559322,0.0,13.072397032489128,0.0,0.0,0.0,0.0,0.07256894049346879,0.23148148148148145,0.7839721254355401,5.037783375314862,11.022044088176353,26.55367231638418,0.0,2.5837810181632133,3.6582246098746483,7.073420312100281,10.73164492197493,19.17370171399335,17.625991302123307,16.577129700690715,14.68406242005628,10.156050140700946,6.382706574571501,4.528012279355334,0.14070094653364032,100.0,0.5870841487279843,0.4892367906066536,1.076320939334638,5.577299412915851,7.925636007827789,12.03522504892368,17.710371819960862,21.72211350293542,19.275929549902152,14.677103718199609,0.0,100.0,0.0,0.0,0.0,0.0,0.49504950495049505,1.4851485148514851,4.455445544554456,19.801980198019802,27.22772277227723,46.53465346534654,0.0,100.0
2020_06_29,312,624,936,1658,1498,1408,1235,836,523,375,16,8485,26,71,97,159,120,112,87,42,24,21,5,667,256,38.3808095952024,319,47.82608695652174,87,13.043478260869565,7,6,13,53,78,124,176,222,206,153,0,1025,0,0,0,0,1,3,9,40,55,96,0,204,2.2435897435897436,0.9615384615384616,1.3888888888888888,3.1966224366706877,5.2069425901201605,8.806818181818182,14.251012145748987,26.555023923444978,39.38814531548757,40.8,0.0,12.080141426045964,0.0,0.0,0.0,0.0,0.06675567423230974,0.2130681818181818,0.728744939271255,4.784688995215311,10.51625239005736,25.6,0.0,2.404242781378904,3.6770771950500882,7.3541543901001765,11.031231585150266,19.54036535061874,17.65468473777254,16.593989393046552,14.5550972304066,9.85268120212139,6.163818503241013,4.419563936358279,0.18856806128461992,100.0,0.6829268292682927,0.5853658536585366,1.2682926829268293,5.170731707317073,7.609756097560975,12.097560975609756,17.170731707317074,21.658536585365855,20.097560975609756,14.926829268292684,0.0,100.0,0.0,0.0,0.0,0.0,0.49019607843137253,1.4705882352941178,4.411764705882353,19.607843137254903,26.96078431372549,47.05882352941177,0.0,100.0
2020_06_30,319,641,960,1706,1525,1436,1254,849,530,379,17,8656,7,17,24,48,27,28,19,13,7,4,1,171,72,42.10526315789474,74,43.27485380116959,24,14.035087719298245,8,7,15,55,79,123,179,224,207,155,1,1038,0,0,0,0,1,3,9,41,56,97,0,207,2.507836990595611,1.0920436817472698,1.5625,3.2239155920281357,5.180327868852459,8.565459610027855,14.274322169059012,26.383981154299175,39.05660377358491,40.89709762532981,5.88235294117647,11.991682070240296,0.0,0.0,0.0,0.0,0.06557377049180328,0.20891364902506965,0.7177033492822966,4.829210836277975,10.566037735849058,25.593667546174142,0.0,2.391404805914972,3.6853049907578557,7.405268022181146,11.090573012939002,19.70887245841035,17.617837338262476,16.589648798521257,14.487060998151572,9.80822550831793,6.122920517560074,4.378465804066543,0.1963955637707948,100.0,0.7707129094412332,0.674373795761079,1.4450867052023122,5.298651252408478,7.610789980732177,11.84971098265896,17.24470134874759,21.57996146435453,19.942196531791907,14.932562620423893,0.09633911368015415,100.0,0.0,0.0,0.0,0.0,0.4830917874396135,1.4492753623188406,4.3478260869565215,19.806763285024154,27.053140096618357,46.85990338164251,0.0,100.0
2020_07_01,332,682,1014,1762,1565,1479,1288,880,546,382,15,8931,13,41,54,56,40,43,34,31,16,3,-2,275,110,40.0,117,42.54545454545455,50,18.181818181818183,8,8,16,56,80,125,182,228,212,156,0,1055,0,0,0,0,1,3,9,41,56,98,0,208,2.4096385542168677,1.1730205278592376,1.5779092702169626,3.1782065834279227,5.111821086261981,8.451656524678837,14.130434782608695,25.90909090909091,38.82783882783883,40.83769633507853,0.0,11.812786921957228,0.0,0.0,0.0,0.0,0.06389776357827476,0.2028397565922921,0.6987577639751553,4.659090909090909,10.256410256410255,25.654450261780106,0.0,2.3289665211062593,3.7173888702272984,7.636322920165715,11.353711790393014,19.72903370283283,17.52323368043892,16.56029559959691,14.421677303773373,9.853319896988019,6.11353711790393,4.277236591647072,0.16795431642593214,100.0,0.7582938388625592,0.7582938388625592,1.5165876777251184,5.308056872037914,7.5829383886255926,11.848341232227488,17.251184834123222,21.61137440758294,20.09478672985782,14.786729857819905,0.0,100.0,0.0,0.0,0.0,0.0,0.4807692307692308,1.4423076923076923,4.326923076923077,19.71153846153846,26.923076923076923,47.11538461538461,0.0,100.0
